employee_id,week_ending_date,hours_logged,program_area
EMP1031,2025-05-23,20.1,
EMP1032,2026-08-14,36.5,College Access
EMP1032,2026-08-07,41.7,Alumni Support
EMP1032,2026-07-31,39.0,College Persistence
EMP1032,2026-07-24,36.2,Career Readiness
EMP1032,2026-07-17,41.5,College Access
EMP1032,2026-07-10,36.6,College Access
EMP1032,2026-07-03,41.9,College Access
EMP1032,2026-06-26,40.6,College Access
EMP1032,2026-06-19,41.1,College Persistence
EMP1032,2026-06-12,41.4,College Access
EMP1032,2026-06-05,36.9,Alumni Support
EMP1032,2026-05-29,41.1,College Access
EMP1032,2026-05-22,38.4,College Access
EMP1032,2026-05-15,40.5,College Access
EMP1032,2026-05-08,41.3,College Access
EMP1032,2026-05-01,37.5,College Persistence
EMP1032,2026-04-24,36.7,College Persistence
EMP1032,2026-04-17,37.5,Career Readiness
EMP1032,2026-04-10,37.8,Career Readiness
EMP1032,2026-04-03,41.3,College Access
EMP1032,2026-03-27,37.3,College Persistence
EMP1032,2026-03-20,36.4,College Access
EMP1032,2026-03-13,40.2,College Access
EMP1032,2026-03-06,38.9,College Access
EMP1032,2026-02-27,37.2,Alumni Support
EMP1032,2026-02-20,36.4,Career Readiness
EMP1032,2026-02-13,40.7,College Access
EMP1032,2026-02-06,41.1,College Access
EMP1032,2026-01-30,40.7,College Access
EMP1032,2026-01-23,37.2,College Persistence
EMP1032,2026-01-16,40.7,College Access
EMP1032,2026-01-09,39.5,Career Readiness
EMP1032,2026-01-02,41.6,College Access
EMP1032,2025-12-26,42.0,Career Readiness
EMP1032,2025-12-19,41.4,College Access
EMP1032,2025-12-12,37.0,College Access
EMP1032,2025-12-05,37.7,College Access
EMP1032,2025-11-28,36.8,Alumni Support
EMP1032,2025-11-21,41.1,Career Readiness
EMP1032,2025-11-14,37.9,Alumni Support
EMP1032,2025-11-07,41.6,College Access
EMP1032,2025-10-31,40.6,College Persistence
EMP1032,2025-10-24,41.8,Alumni Support
EMP1032,2025-10-17,41.1,Career Readiness
EMP1032,2025-10-10,38.9,Career Readiness
EMP1032,2025-10-03,41.2,College Persistence
EMP1032,2025-09-26,39.6,College Persistence
EMP1032,2025-09-19,39.3,College Access
EMP1032,2025-09-12,36.2,Alumni Support
EMP1032,2025-09-05,37.8,College Access
EMP1032,2025-08-29,39.9,Alumni Support
EMP1032,2025-08-22,36.7,Career Readiness
EMP1032,2025-08-15,37.0,College Persistence
EMP1032,2025-08-08,36.7,Career Readiness
EMP1032,2025-08-01,41.3,College Access
EMP1032,2025-07-25,40.3,College Access
EMP1032,2025-07-18,41.5,College Persistence
EMP1032,2025-07-11,38.0,Alumni Support
EMP1032,2025-07-04,39.6,Alumni Support
EMP1032,2025-06-27,41.8,College Persistence
EMP1032,2025-06-20,38.3,Alumni Support
EMP1032,2025-06-13,39.3,Career Readiness
EMP1032,2025-06-06,38.0,Career Readiness
EMP1032,2025-05-30,37.1,Alumni Support
EMP1032,2025-05-23,40.4,College Access
EMP1032,2025-05-16,36.0,Career Readiness
EMP1032,2025-05-09,37.7,College Access
EMP1032,2025-05-02,41.6,Alumni Support
EMP1032,2025-04-25,39.5,Career Readiness
EMP1032,2025-04-18,39.1,Career Readiness
EMP1032,2025-04-11,38.6,Career Readiness
EMP1032,2025-04-04,39.0,College Persistence
EMP1032,2025-03-28,41.9,College Access
EMP1032,2025-03-21,38.2,Career Readiness
EMP1032,2025-03-14,38.6,Career Readiness
EMP1032,2025-03-07,41.6,Alumni Support
EMP1032,2025-02-28,37.2,Career Readiness
EMP1032,2025-02-21,40.7,Career Readiness
EMP1032,2025-02-14,41.3,College Persistence
EMP1032,2025-02-07,38.7,College Access
EMP1032,2025-01-31,38.7,Alumni Support
EMP1032,2025-01-24,38.4,Career Readiness
EMP1032,2025-01-17,38.4,College Access
EMP1032,2025-01-10,37.6,College Access
EMP1032,2025-01-03,38.9,College Access
EMP1032,2024-12-27,36.5,Career Readiness
EMP1032,2024-12-20,36.7,College Persistence
EMP1032,2024-12-13,36.0,Alumni Support
EMP1032,2024-12-06,39.1,Alumni Support
EMP1032,2024-11-29,41.2,Career Readiness
EMP1032,2024-11-22,36.2,Alumni Support
EMP1032,2024-11-15,40.7,College Access
EMP1032,2024-11-08,41.3,College Access
EMP1032,2024-11-01,41.8,Alumni Support
EMP1032,2024-10-25,38.5,College Access
EMP1032,2024-10-18,40.0,College Access
EMP1032,2024-10-11,38.9,College Persistence
EMP1032,2024-10-04,36.0,Alumni Support
EMP1032,2024-09-27,37.0,College Access
EMP1032,2024-09-20,36.7,College Persistence
EMP1032,2024-09-13,36.8,College Persistence
EMP1032,2024-09-06,39.3,College Persistence
EMP1032,2024-08-30,37.0,College Persistence
EMP1032,2024-08-23,37.7,Career Readiness
EMP1033,2025-02-21,38.8,
EMP1033,2025-02-14,41.2,
EMP1033,2025-02-07,39.2,
EMP1033,2025-01-31,38.1,
EMP1033,2025-01-24,39.6,
EMP1033,2025-01-17,39.6,
EMP1033,2025-01-10,36.2,
EMP1033,2025-01-03,37.6,
EMP1033,2024-12-27,36.2,
EMP1033,2024-12-20,40.5,
EMP1033,2024-12-13,37.6,
EMP1033,2024-12-06,39.6,
EMP1033,2024-11-29,36.7,
EMP1033,2024-11-22,38.2,
EMP1033,2024-11-15,40.7,
EMP1033,2024-11-08,40.2,
EMP1033,2024-11-01,41.6,
EMP1033,2024-10-25,38.1,
EMP1033,2024-10-18,36.2,
EMP1033,2024-10-11,41.1,
EMP1033,2024-10-04,40.6,
EMP1033,2024-09-27,37.2,
EMP1033,2024-09-20,41.8,
EMP1033,2024-09-13,41.7,
EMP1033,2024-09-06,41.6,
EMP1033,2024-08-30,37.0,
EMP1033,2024-08-23,39.9,
EMP1034,2026-08-14,39.6,
EMP1034,2026-08-07,41.5,
EMP1034,2026-07-31,36.0,
EMP1034,2026-07-24,41.6,
EMP1034,2026-07-17,37.7,
EMP1034,2026-07-10,39.8,
EMP1034,2026-07-03,41.6,
EMP1034,2026-06-26,38.2,
EMP1034,2026-06-19,38.9,
EMP1034,2026-06-12,41.9,
EMP1034,2026-06-05,39.6,
EMP1034,2026-05-29,38.8,
EMP1034,2026-05-22,37.4,
EMP1034,2026-05-15,36.8,
EMP1034,2026-05-08,39.2,
EMP1034,2026-05-01,41.1,
EMP1034,2026-04-24,36.1,
EMP1034,2026-04-17,37.8,
EMP1034,2026-04-10,39.7,
EMP1034,2026-04-03,41.5,
EMP1034,2026-03-27,40.3,
EMP1034,2026-03-20,38.0,
EMP1034,2026-03-13,37.8,
EMP1034,2026-03-06,39.7,
EMP1034,2026-02-27,41.2,
EMP1034,2026-02-20,36.8,
EMP1034,2026-02-13,40.6,
EMP1034,2026-02-06,40.6,
EMP1034,2026-01-30,36.6,
EMP1034,2026-01-23,39.9,
EMP1034,2026-01-16,37.7,
EMP1034,2026-01-09,39.3,
EMP1034,2026-01-02,40.8,
EMP1034,2025-12-26,37.7,
EMP1034,2025-12-19,41.3,
EMP1034,2025-12-12,36.8,
EMP1034,2025-12-05,36.2,
EMP1034,2025-11-28,36.5,
EMP1034,2025-11-21,39.1,
EMP1034,2025-11-14,39.3,
EMP1034,2025-11-07,39.7,
EMP1034,2025-10-31,36.1,
EMP1034,2025-10-24,37.3,
EMP1034,2025-10-17,38.1,
EMP1034,2025-10-10,41.9,
EMP1034,2025-10-03,39.4,
EMP1034,2025-09-26,40.3,
EMP1034,2025-09-19,36.1,
EMP1034,2025-09-12,42.0,
EMP1034,2025-09-05,38.8,
EMP1034,2025-08-29,39.5,
EMP1034,2025-08-22,36.7,
EMP1034,2025-08-15,36.9,
EMP1034,2025-08-08,37.3,
EMP1034,2025-08-01,40.0,
EMP1034,2025-07-25,40.4,
EMP1034,2025-07-18,40.3,
EMP1034,2025-07-11,37.5,
EMP1034,2025-07-04,41.5,
EMP1034,2025-06-27,37.4,
EMP1034,2025-06-20,40.3,
EMP1034,2025-06-13,39.6,
EMP1034,2025-06-06,36.1,
EMP1034,2025-05-30,40.9,
EMP1034,2025-05-23,39.3,
EMP1034,2025-05-16,41.7,
EMP1034,2025-05-09,41.5,
EMP1034,2025-05-02,40.7,
EMP1034,2025-04-25,39.6,
EMP1034,2025-04-18,37.8,
EMP1034,2025-04-11,40.6,
EMP1034,2025-04-04,39.3,
EMP1034,2025-03-28,37.7,
EMP1034,2025-03-21,39.5,
EMP1034,2025-03-14,40.4,
EMP1034,2025-03-07,41.0,
EMP1034,2025-02-28,39.6,
EMP1034,2025-02-21,38.6,
EMP1034,2025-02-14,39.8,
EMP1034,2025-02-07,40.1,
EMP1034,2025-01-31,38.2,
EMP1034,2025-01-24,36.9,
EMP1034,2025-01-17,39.6,
EMP1034,2025-01-10,39.3,
EMP1034,2025-01-03,36.1,
EMP1034,2024-12-27,36.4,
EMP1034,2024-12-20,36.3,
EMP1034,2024-12-13,38.0,
EMP1034,2024-12-06,38.8,
EMP1034,2024-11-29,37.4,
EMP1034,2024-11-22,40.5,
EMP1034,2024-11-15,38.2,
EMP1034,2024-11-08,41.4,
EMP1034,2024-11-01,36.5,
EMP1034,2024-10-25,37.9,
EMP1034,2024-10-18,38.7,
EMP1034,2024-10-11,36.6,
EMP1034,2024-10-04,37.3,
EMP1034,2024-09-27,40.0,
EMP1034,2024-09-20,36.4,
EMP1034,2024-09-13,39.5,
EMP1034,2024-09-06,39.3,
EMP1034,2024-08-30,36.8,
EMP1034,2024-08-23,37.3,
EMP1035,2026-08-14,36.1,
EMP1035,2026-08-07,37.7,
EMP1035,2026-07-31,38.9,
EMP1035,2026-07-24,38.4,
EMP1035,2026-07-17,39.7,
EMP1035,2026-07-10,39.8,
EMP1035,2026-07-03,41.1,
EMP1035,2026-06-26,37.8,
EMP1035,2026-06-19,37.8,
EMP1035,2026-06-12,40.6,
EMP1035,2026-06-05,39.0,
EMP1035,2026-05-29,41.5,
EMP1035,2026-05-22,37.9,
EMP1035,2026-05-15,41.3,
EMP1035,2026-05-08,36.1,
EMP1035,2026-05-01,37.7,
EMP1035,2026-04-24,37.1,
EMP1035,2026-04-17,40.5,
EMP1035,2026-04-10,41.4,
EMP1035,2026-04-03,37.0,
EMP1035,2026-03-27,37.8,
EMP1035,2026-03-20,36.0,
EMP1035,2026-03-13,36.2,
EMP1035,2026-03-06,36.5,
EMP1035,2026-02-27,40.3,
EMP1035,2026-02-20,37.8,
EMP1035,2026-02-13,40.3,
EMP1035,2026-02-06,38.1,
EMP1035,2026-01-30,41.7,
EMP1035,2026-01-23,38.4,
EMP1035,2026-01-16,36.6,
EMP1035,2026-01-09,39.2,
EMP1035,2026-01-02,37.9,
EMP1035,2025-12-26,37.7,
EMP1035,2025-12-19,41.7,
EMP1035,2025-12-12,41.6,
EMP1035,2025-12-05,38.3,
EMP1035,2025-11-28,41.0,
EMP1035,2025-11-21,39.4,
EMP1035,2025-11-14,38.3,
EMP1035,2025-11-07,37.0,
EMP1035,2025-10-31,37.0,
EMP1035,2025-10-24,38.7,
EMP1035,2025-10-17,37.4,
EMP1035,2025-10-10,40.6,
EMP1035,2025-10-03,37.3,
EMP1035,2025-09-26,36.9,
EMP1035,2025-09-19,40.8,
EMP1035,2025-09-12,40.1,
EMP1035,2025-09-05,37.7,
EMP1035,2025-08-29,37.1,
EMP1035,2025-08-22,37.3,
EMP1035,2025-08-15,36.5,
EMP1035,2025-08-08,39.8,
EMP1035,2025-08-01,41.5,
EMP1035,2025-07-25,36.8,
EMP1035,2025-07-18,38.3,
EMP1035,2025-07-11,36.3,
EMP1035,2025-07-04,36.1,
EMP1035,2025-06-27,41.0,
EMP1035,2025-06-20,39.6,
EMP1035,2025-06-13,38.4,
EMP1035,2025-06-06,41.4,
EMP1035,2025-05-30,40.1,
EMP1035,2025-05-23,39.6,
EMP1035,2025-05-16,38.7,
EMP1035,2025-05-09,36.6,
EMP1035,2025-05-02,37.8,
EMP1035,2025-04-25,36.9,
EMP1035,2025-04-18,36.8,
EMP1035,2025-04-11,36.8,
EMP1035,2025-04-04,37.8,
EMP1035,2025-03-28,38.4,
EMP1035,2025-03-21,39.2,
EMP1035,2025-03-14,40.6,
EMP1035,2025-03-07,41.4,
EMP1035,2025-02-28,38.2,
EMP1035,2025-02-21,37.4,
EMP1035,2025-02-14,37.1,
EMP1035,2025-02-07,38.4,
EMP1036,2026-08-14,19.6,
EMP1036,2026-08-07,18.8,
EMP1036,2026-07-31,21.9,
EMP1036,2026-07-24,16.0,
EMP1036,2026-07-17,17.3,
EMP1036,2026-07-10,16.8,
EMP1036,2026-07-03,18.1,
EMP1036,2026-06-26,16.2,
EMP1036,2026-06-19,17.3,
EMP1036,2026-06-12,21.0,
EMP1036,2026-06-05,19.5,
EMP1036,2026-05-29,19.0,
EMP1036,2026-05-22,17.8,
EMP1036,2026-05-15,20.7,
EMP1036,2026-05-08,20.9,
EMP1036,2026-05-01,16.0,
EMP1036,2026-04-24,16.9,
EMP1036,2026-04-17,18.5,
EMP1036,2026-04-10,20.0,
EMP1036,2026-04-03,16.3,
EMP1036,2026-03-27,19.5,
EMP1036,2026-03-20,19.9,
EMP1036,2026-03-13,17.3,
EMP1036,2026-03-06,19.7,
EMP1036,2026-02-27,18.9,
EMP1036,2026-02-20,18.9,
EMP1036,2026-02-13,19.6,
EMP1036,2026-02-06,16.0,
EMP1036,2026-01-30,19.9,
EMP1036,2026-01-23,17.1,
EMP1036,2026-01-16,19.5,
EMP1036,2026-01-09,18.0,
EMP1036,2026-01-02,16.6,
EMP1036,2025-12-26,16.9,
EMP1036,2025-12-19,21.1,
EMP1036,2025-12-12,18.3,
EMP1036,2025-12-05,20.3,
EMP1036,2025-11-28,17.7,
EMP1036,2025-11-21,19.0,
EMP1036,2025-11-14,19.1,
EMP1036,2025-11-07,18.2,
EMP1036,2025-10-31,21.8,
EMP1036,2025-10-24,17.9,
EMP1036,2025-10-17,20.4,
EMP1036,2025-10-10,19.5,
EMP1036,2025-10-03,19.7,
EMP1036,2025-09-26,21.4,
EMP1036,2025-09-19,17.4,
EMP1036,2025-09-12,17.7,
EMP1036,2025-09-05,20.7,
EMP1036,2025-08-29,20.4,
EMP1036,2025-08-22,21.9,
EMP1036,2025-08-15,16.8,
EMP1036,2025-08-08,17.4,
EMP1036,2025-08-01,21.8,
EMP1036,2025-07-25,19.9,
EMP1036,2025-07-18,18.8,
EMP1036,2025-07-11,21.5,
EMP1036,2025-07-04,19.2,
EMP1036,2025-06-27,16.5,
EMP1036,2025-06-20,18.0,
EMP1036,2025-06-13,17.7,
EMP1036,2025-06-06,20.4,
EMP1036,2025-05-30,21.0,
EMP1036,2025-05-23,18.7,
EMP1036,2025-05-16,20.7,
EMP1036,2025-05-09,16.7,
EMP1036,2025-05-02,17.8,
EMP1036,2025-04-25,20.5,
EMP1036,2025-04-18,17.2,
EMP1036,2025-04-11,19.7,
EMP1036,2025-04-04,21.5,
EMP1036,2025-03-28,21.5,
EMP1036,2025-03-21,20.0,
EMP1036,2025-03-14,21.8,
EMP1036,2025-03-07,18.6,
EMP1036,2025-02-28,18.5,
EMP1036,2025-02-21,18.6,
EMP1036,2025-02-14,16.4,
EMP1036,2025-02-07,17.1,
EMP1036,2025-01-31,18.8,
EMP1036,2025-01-24,21.4,
EMP1036,2025-01-17,18.5,
EMP1036,2025-01-10,16.8,
EMP1036,2025-01-03,20.7,
EMP1036,2024-12-27,17.0,
EMP1036,2024-12-20,16.5,
EMP1036,2024-12-13,20.2,
EMP1036,2024-12-06,17.9,
EMP1036,2024-11-29,19.3,
EMP1036,2024-11-22,18.4,
EMP1036,2024-11-15,16.4,
EMP1036,2024-11-08,20.3,
EMP1036,2024-11-01,16.4,
EMP1036,2024-10-25,16.8,
EMP1036,2024-10-18,16.4,
EMP1036,2024-10-11,16.7,
EMP1036,2024-10-04,18.9,
EMP1036,2024-09-27,19.3,
EMP1036,2024-09-20,21.6,
EMP1036,2024-09-13,16.1,
EMP1036,2024-09-06,19.8,
EMP1036,2024-08-30,18.9,
EMP1036,2024-08-23,18.6,
EMP1037,2026-08-14,38.0,
EMP1037,2026-08-07,36.8,
EMP1037,2026-07-31,37.2,
EMP1037,2026-07-24,38.9,
EMP1037,2026-07-17,39.2,
EMP1037,2026-07-10,39.5,
EMP1037,2026-07-03,36.4,
EMP1037,2026-06-26,36.8,
EMP1037,2026-06-19,40.9,
EMP1037,2026-06-12,39.1,
EMP1037,2026-06-05,37.7,
EMP1037,2026-05-29,39.1,
EMP1037,2026-05-22,38.5,
EMP1037,2026-05-15,41.5,
EMP1037,2026-05-08,36.5,
EMP1037,2026-05-01,37.7,
EMP1037,2026-04-24,36.9,
EMP1037,2026-04-17,37.9,
EMP1037,2026-04-10,36.1,
EMP1037,2026-04-03,36.2,
EMP1037,2026-03-27,40.5,
EMP1037,2026-03-20,38.7,
EMP1037,2026-03-13,38.0,
EMP1037,2026-03-06,41.4,
EMP1037,2026-02-27,39.4,
EMP1037,2026-02-20,39.2,
EMP1037,2026-02-13,41.4,
EMP1037,2026-02-06,36.9,
EMP1037,2026-01-30,37.5,
EMP1037,2026-01-23,40.2,
EMP1037,2026-01-16,37.2,
EMP1037,2026-01-09,37.6,
EMP1037,2026-01-02,38.1,
EMP1037,2025-12-26,40.0,
EMP1037,2025-12-19,39.0,
EMP1037,2025-12-12,38.3,
EMP1037,2025-12-05,39.7,
EMP1037,2025-11-28,36.8,
EMP1037,2025-11-21,38.9,
EMP1037,2025-11-14,41.8,
EMP1037,2025-11-07,40.3,
EMP1037,2025-10-31,36.6,
EMP1037,2025-10-24,40.0,
EMP1037,2025-10-17,37.2,
EMP1037,2025-10-10,40.1,
EMP1037,2025-10-03,38.5,
EMP1037,2025-09-26,39.4,
EMP1037,2025-09-19,41.3,
EMP1037,2025-09-12,38.0,
EMP1037,2025-09-05,37.3,
EMP1037,2025-08-29,39.1,
EMP1037,2025-08-22,36.2,
EMP1037,2025-08-15,36.6,
EMP1037,2025-08-08,37.6,
EMP1037,2025-08-01,41.2,
EMP1037,2025-07-25,40.9,
EMP1037,2025-07-18,40.8,
EMP1037,2025-07-11,37.0,
EMP1037,2025-07-04,38.6,
EMP1037,2025-06-27,37.8,
EMP1037,2025-06-20,38.6,
EMP1037,2025-06-13,41.2,
EMP1037,2025-06-06,41.3,
EMP1037,2025-05-30,41.2,
EMP1037,2025-05-23,38.2,
EMP1037,2025-05-16,40.8,
EMP1037,2025-05-09,38.9,
EMP1037,2025-05-02,42.0,
EMP1037,2025-04-25,37.9,
EMP1037,2025-04-18,38.1,
EMP1037,2025-04-11,41.8,
EMP1037,2025-04-04,41.5,
EMP1037,2025-03-28,38.9,
EMP1037,2025-03-21,41.0,
EMP1037,2025-03-14,40.0,
EMP1037,2025-03-07,37.9,
EMP1037,2025-02-28,40.5,
EMP1037,2025-02-21,39.7,
EMP1037,2025-02-14,41.9,
EMP1037,2025-02-07,37.6,
EMP1037,2025-01-31,38.6,
EMP1037,2025-01-24,37.8,
EMP1037,2025-01-17,38.6,
EMP1037,2025-01-10,37.0,
EMP1037,2025-01-03,40.9,
EMP1037,2024-12-27,39.5,
EMP1037,2024-12-20,40.2,
EMP1037,2024-12-13,41.0,
EMP1037,2024-12-06,36.1,
EMP1037,2024-11-29,38.4,
EMP1037,2024-11-22,36.8,
EMP1037,2024-11-15,36.0,
EMP1037,2024-11-08,38.5,
EMP1037,2024-11-01,36.8,
EMP1037,2024-10-25,39.4,
EMP1037,2024-10-18,38.0,
EMP1037,2024-10-11,39.2,
EMP1037,2024-10-04,38.0,
EMP1037,2024-09-27,36.7,
EMP1037,2024-09-20,40.9,
EMP1037,2024-09-13,36.3,
EMP1037,2024-09-06,38.5,
EMP1037,2024-08-30,36.8,
EMP1037,2024-08-23,38.7,
EMP1038,2026-08-14,18.5,
EMP1038,2026-08-07,19.0,
EMP1038,2026-07-31,19.6,
EMP1038,2026-07-24,17.4,
EMP1038,2026-07-17,17.9,
EMP1038,2026-07-10,16.1,
EMP1038,2026-07-03,18.6,
EMP1038,2026-06-26,20.7,
EMP1038,2026-06-19,17.5,
EMP1038,2026-06-12,21.3,
EMP1038,2026-06-05,21.2,
EMP1038,2026-05-29,16.4,
EMP1038,2026-05-22,19.5,
EMP1038,2026-05-15,17.8,
EMP1038,2026-05-08,21.2,
EMP1038,2026-05-01,19.9,
EMP1038,2026-04-24,21.4,
EMP1038,2026-04-17,17.1,
EMP1038,2026-04-10,20.7,
EMP1038,2026-04-03,17.8,
EMP1038,2026-03-27,19.0,
EMP1038,2026-03-20,19.3,
EMP1038,2026-03-13,21.1,
EMP1038,2026-03-06,21.6,
EMP1038,2026-02-27,20.2,
EMP1038,2026-02-20,20.4,
EMP1038,2026-02-13,16.0,
EMP1038,2026-02-06,21.5,
EMP1038,2026-01-30,21.8,
EMP1038,2026-01-23,20.3,
EMP1038,2026-01-16,18.8,
EMP1038,2026-01-09,21.3,
EMP1038,2026-01-02,18.2,
EMP1038,2025-12-26,21.2,
EMP1038,2025-12-19,17.7,
EMP1038,2025-12-12,19.9,
EMP1038,2025-12-05,18.8,
EMP1038,2025-11-28,17.2,
EMP1038,2025-11-21,19.9,
EMP1038,2025-11-14,19.2,
EMP1038,2025-11-07,16.6,
EMP1038,2025-10-31,18.7,
EMP1038,2025-10-24,20.1,
EMP1038,2025-10-17,21.7,
EMP1038,2025-10-10,21.9,
EMP1038,2025-10-03,16.9,
EMP1038,2025-09-26,17.5,
EMP1038,2025-09-19,18.7,
EMP1038,2025-09-12,20.4,
EMP1038,2025-09-05,16.9,
EMP1038,2025-08-29,16.3,
EMP1038,2025-08-22,19.4,
EMP1038,2025-08-15,20.2,
EMP1038,2025-08-08,17.9,
EMP1038,2025-08-01,20.3,
EMP1038,2025-07-25,18.4,
EMP1038,2025-07-18,18.4,
EMP1038,2025-07-11,20.4,
EMP1038,2025-07-04,16.1,
EMP1038,2025-06-27,17.2,
EMP1038,2025-06-20,19.8,
EMP1038,2025-06-13,20.0,
EMP1038,2025-06-06,21.1,
EMP1038,2025-05-30,20.7,
EMP1038,2025-05-23,20.8,
EMP1038,2025-05-16,18.6,
EMP1038,2025-05-09,16.0,
EMP1038,2025-05-02,16.4,
EMP1038,2025-04-25,16.8,
EMP1038,2025-04-18,20.8,
EMP1038,2025-04-11,16.9,
EMP1038,2025-04-04,20.9,
EMP1038,2025-03-28,21.0,
EMP1038,2025-03-21,21.3,
EMP1038,2025-03-14,20.3,
EMP1038,2025-03-07,19.1,
EMP1038,2025-02-28,19.0,
EMP1038,2025-02-21,17.6,
EMP1038,2025-02-14,18.3,
EMP1038,2025-02-07,17.5,
EMP1038,2025-01-31,21.8,
EMP1038,2025-01-24,19.3,
EMP1038,2025-01-17,17.2,
EMP1038,2025-01-10,20.5,
EMP1038,2025-01-03,18.5,
EMP1038,2024-12-27,18.7,
EMP1038,2024-12-20,19.5,
EMP1038,2024-12-13,16.1,
EMP1038,2024-12-06,20.7,
EMP1038,2024-11-29,17.0,
EMP1038,2024-11-22,21.9,
EMP1038,2024-11-15,19.2,
EMP1038,2024-11-08,18.4,
EMP1038,2024-11-01,20.3,
EMP1038,2024-10-25,19.8,
EMP1038,2024-10-18,20.2,
EMP1038,2024-10-11,18.3,
EMP1038,2024-10-04,21.1,
EMP1038,2024-09-27,19.8,
EMP1038,2024-09-20,17.5,
EMP1038,2024-09-13,21.5,
EMP1038,2024-09-06,21.3,
EMP1038,2024-08-30,21.3,
EMP1038,2024-08-23,19.6,
EMP1039,2026-08-14,36.1,
EMP1039,2026-08-07,41.9,
EMP1039,2026-07-31,41.5,
EMP1039,2026-07-24,37.7,
EMP1039,2026-07-17,40.3,
EMP1039,2026-07-10,36.3,
EMP1039,2026-07-03,41.2,
EMP1039,2026-06-26,36.9,
EMP1039,2026-06-19,39.7,
EMP1039,2026-06-12,40.6,
EMP1039,2026-06-05,36.6,
EMP1039,2026-05-29,39.4,
EMP1039,2026-05-22,37.3,
EMP1039,2026-05-15,36.3,
EMP1039,2026-05-08,39.9,
EMP1039,2026-05-01,41.3,
EMP1039,2026-04-24,36.0,
EMP1039,2026-04-17,36.6,
EMP1039,2026-04-10,38.0,
EMP1039,2026-04-03,38.3,
EMP1039,2026-03-27,38.9,
EMP1039,2026-03-20,40.7,
EMP1039,2026-03-13,39.2,
EMP1039,2026-03-06,40.1,
EMP1039,2026-02-27,40.3,
EMP1039,2026-02-20,36.4,
EMP1039,2026-02-13,41.3,
EMP1039,2026-02-06,37.3,
EMP1039,2026-01-30,39.1,
EMP1039,2026-01-23,39.1,
EMP1039,2026-01-16,39.8,
EMP1039,2026-01-09,40.4,
EMP1039,2026-01-02,36.2,
EMP1039,2025-12-26,37.5,
EMP1039,2025-12-19,36.4,
EMP1039,2025-12-12,37.7,
EMP1039,2025-12-05,37.6,
EMP1039,2025-11-28,36.4,
EMP1039,2025-11-21,38.4,
EMP1039,2025-11-14,41.4,
EMP1039,2025-11-07,38.0,
EMP1039,2025-10-31,40.1,
EMP1039,2025-10-24,41.0,
EMP1039,2025-10-17,37.1,
EMP1039,2025-10-10,39.8,
EMP1039,2025-10-03,36.6,
EMP1039,2025-09-26,39.1,
EMP1039,2025-09-19,37.3,
EMP1039,2025-09-12,37.9,
EMP1039,2025-09-05,37.9,
EMP1039,2025-08-29,39.0,
EMP1039,2025-08-22,37.2,
EMP1039,2025-08-15,39.7,
EMP1039,2025-08-08,36.1,
EMP1039,2025-08-01,41.5,
EMP1039,2025-07-25,39.1,
EMP1039,2025-07-18,37.9,
EMP1039,2025-07-11,37.7,
EMP1039,2025-07-04,36.7,
EMP1039,2025-06-27,41.0,
EMP1039,2025-06-20,38.7,
EMP1039,2025-06-13,37.6,
EMP1039,2025-06-06,36.5,
EMP1039,2025-05-30,41.6,
EMP1039,2025-05-23,36.2,
EMP1039,2025-05-16,41.3,
EMP1039,2025-05-09,40.7,
EMP1039,2025-05-02,39.9,
EMP1039,2025-04-25,38.4,
EMP1039,2025-04-18,39.6,
EMP1039,2025-04-11,40.2,
EMP1039,2025-04-04,39.9,
EMP1039,2025-03-28,37.2,
EMP1039,2025-03-21,40.2,
EMP1039,2025-03-14,38.6,
EMP1039,2025-03-07,36.6,
EMP1039,2025-02-28,39.1,
EMP1039,2025-02-21,38.3,
EMP1039,2025-02-14,41.9,
EMP1039,2025-02-07,39.1,
EMP1039,2025-01-31,38.5,
EMP1039,2025-01-24,36.5,
EMP1039,2025-01-17,39.4,
EMP1039,2025-01-10,41.0,
EMP1039,2025-01-03,38.3,
EMP1039,2024-12-27,38.1,
EMP1039,2024-12-20,40.4,
EMP1039,2024-12-13,39.1,
EMP1039,2024-12-06,40.0,
EMP1039,2024-11-29,37.0,
EMP1039,2024-11-22,36.4,
EMP1039,2024-11-15,41.2,
EMP1039,2024-11-08,40.3,
EMP1039,2024-11-01,41.2,
EMP1039,2024-10-25,38.0,
EMP1039,2024-10-18,41.9,
EMP1040,2026-08-14,17.2,
EMP1040,2026-08-07,17.1,
EMP1040,2026-07-31,18.1,
EMP1040,2026-07-24,19.2,
EMP1040,2026-07-17,19.5,
EMP1040,2026-07-10,18.5,
EMP1040,2026-07-03,18.6,
EMP1040,2026-06-26,16.9,
EMP1040,2026-06-19,18.2,
EMP1040,2026-06-12,18.2,
EMP1040,2026-06-05,17.4,
EMP1040,2026-05-29,17.5,
EMP1040,2026-05-22,19.9,
EMP1040,2026-05-15,20.6,
EMP1040,2026-05-08,19.1,
EMP1040,2026-05-01,17.7,
EMP1040,2026-04-24,18.3,
EMP1040,2026-04-17,20.0,
EMP1040,2026-04-10,16.6,
EMP1040,2026-04-03,21.4,
EMP1040,2026-03-27,20.2,
EMP1040,2026-03-20,18.0,
EMP1040,2026-03-13,16.3,
EMP1040,2026-03-06,20.1,
EMP1040,2026-02-27,19.2,
